"StrongsID","Definition","Exegesis","Language","Pronunciation","Transliteration","Unicode"
"H6803","<item>1) jar,  pot,  receptacle</item>       ","from the same as <w lemma=""???"" POS=""tsane"" src=""6791"" xlit=""ts�n""/>;","heb","tsin-tseh'-neth","""tsintseneth"" ","""?????????"" "
"H6804","<item>1) pipe</item><item>1a) pipes feeding lamps with oil</item>       ","probably from the same as <w lemma=""???????"" POS=""tsin-noor'"" src=""6794"" xlit=""tsinn�wr""/>;","heb","tsan-taw-raw'","""tsant�r�h"" ","""??????????"" "
"H6805","<item>1) to step,  march,  stride</item><item>1a) (Qal) to step,  march</item><item>1b) (Hiphil) to cause to march</item>       ","a primitive root;","heb","tsaw-ad'","""ts�?ad"" ","""?????"" "
"H6806","<item>1) step,  pace,  stride</item><item>1a) step,  pace</item><item>1b) step,  steps (of course of life) (fig)</item>       ","from <w lemma=""??????????"" POS=""tsan-taw-raw'"" src=""6804"" xlit=""tsant�r�h""/>;","heb","tsah'-ad","""tsa?ad"" ","""?????"" "
"H6807","<item>1) marching</item><item>2) armlet,  anklet,  stepping chains</item>       ","feminine of <w lemma=""?????"" POS=""tsah'-ad"" src=""6806"" xlit=""tsa?ad""/>;","heb","tseh-aw-daw'","""ts??�d�h"" ","""???????"" "
"H6808","<item>1) to stoop,  bend,  incline</item><item>1a) (Qal)</item><item>1a1) to stoop,  bend</item><item>1a2) to incline,  tip</item><item>1b) (Piel) to tip over</item>       ","a primitive root;","heb","tsaw-aw'","""ts�?�h"" ","""?????"" "
"H6809","<item>1) wrapper,  shawl,  veil</item>       ","from an unused root meaning to wrap over;","heb","tsaw-eef'","""ts�?�yph"" ","""??????"" "
"H681","<item>n m</item><item>1) beside, by, near, nearness, joining, proximity</item><item>subst</item><item>2) (BDB)</item><item>2a) conjunction,  proximity</item><item>2b) beside,  in proximity,  contiguous to,  from beside</item>       ","from <w lemma=""?????"" POS=""aw-tsal'"" src=""680"" xlit=""'�tsal""/> (in the sense of joining);","heb","ay'-tsel","""'�tsel"" ","""?????"" "
"H6810","<item>1) little,  insignificant, young</item><item>1a) little,  insignificant</item><item>1b) insignificant,  mean</item><item>1c) young,  younger,  youngest</item>       ","or <w lemma=""??????"" POS=""tsaw-ore'"" xlit=""ts�?�wr""/>; from <w lemma=""?????"" POS=""tsaw-ar'"" src=""6819"" xlit=""ts�?ar""/>;","heb","tsaw-eer'","""ts�?�yr"" ","""??????"" "
"H6811","<item>Zair = ""small""</item><item>1) a city in Edom</item>       ","the same as <w lemma=""??????"" POS=""tsaw-eer'"" src=""6810"" xlit=""ts�?�yr""/>;","x-pn","tsaw-eer'","""Ts�?�yr"" ","""??????"" "
"H6812","<item>1) youth</item>       ","feminine of <w lemma=""??????"" POS=""tsaw-eer'"" src=""6810"" xlit=""ts�?�yr""/>;","heb","tseh-ee-raw'","""ts??�yr�h"" ","""????????"" "
"H6813","<item>1) (Qal) to wander,  travel</item>       ","a primitive root;","heb","tsaw-an'","""ts�?an"" ","""?????"" "
"H6814","<item>Zoan = ""place of departure""</item><item>1) an ancient city of lower Egypt called Tanis by the Greeks; located on the eastern bank of the Tanitic branch of the Nile; the capital of the Shepherd dynasty,  built 7 years after Hebron and existing before Abraham and the dwelling place of the Pharaoh at the time of the exodus</item><item>1a) modern 'San'</item>       ","of Egyptian derivation;","x-pn","tso'-an","""Ts�?an"" ","""?????"" "
"H6815","<item>Zaanannim or Zaanaim = ""removings""</item><item>1) a place in Naphtali near Kedesh</item>       ","or (dual) <w lemma=""?????????"" POS=""tsah-an-ah'-yim"" xlit=""Tsa?anayim""/>; plural from <w lemma=""?????"" POS=""tsaw-an'"" src=""6813"" xlit=""ts�?an""/>; removals;","x-pn","tsah-an-an-neem'","""Tsa?anann�ym"" ","""???????????"" "
"H6816","<item>1) things formed,  images,  sculpted figures</item>       ","from an unused root meaning to bestrew with carvings;","heb","tsah-tsoo'-ah","""tsa?tsua?"" ","""????????"" "
"H6817","<item>1) to cry,  cry out,  call,  cry for help</item><item>1a) (Qal)</item><item>1a1) to cry,  cry out (for help)</item><item>1a2) to cry,  cry out (in distress or need)</item><item>1a3) to make outcry,  clamour</item><item>1b) (Niphal) to be summoned</item><item>1c) (Piel) to cry aloud (in grief)</item><item>1d) (Hiphil) to call together</item>       ","a primitive root;","heb","tsaw-ak'","""ts�?aq"" ","""?????"" "
"H6818","<item>1) cry,  outcry</item><item>1a) outcry (against)</item><item>1b) cry of distress (especially as heard by God)</item>       ","from <w lemma=""?????"" POS=""tsaw-ak'"" src=""6817"" xlit=""ts�?aq""/>;","heb","tsah-ak-aw'","""tsa?aq�h"" ","""???????"" "
"H6819","<item>1) to be or grow insignificant,  grow small</item><item>1a) (Qal) to ge insignificant</item>       ","a primitive root;","heb","tsaw-ar'","""ts�?ar"" ","""?????"" "
"H682","<item>Azal = ""proximity: he has reserved""</item><item>n pr loc</item><item>1) a place near Jerusalem,  site presently unknown</item><item>Azel = ""reserved""</item><item>n pr m (CLBL)</item><item>2) a Benjamite descendant of Saul and Jonathan</item>       ","from <w lemma=""?????"" POS=""aw-tsal'"" src=""680"" xlit=""'�tsal""/>; noble;","x-pn","aw-tsale'","""'�ts�l"" ","""?????"" "
"H6820","<item>Zoar = ""insignificance""</item><item>1) a city at the southeast end of the Dead Sea grouped with Sodom and Gomorrah as being one of the 5 cities slated for destruction by God; spared at Lot's plea as his place of refuge</item>       ","from <w lemma=""?????"" POS=""tsaw-ar'"" src=""6819"" xlit=""ts�?ar""/>; little;","x-pn","tso'ar","""Ts�?ar"" ","""?????"" "
"H6821","<item>1) to draw together,  contract,  draw up</item><item>1a) (Qal) to draw up,  contract,  shrivel</item>       ","a primitive root;","heb","tsaw-fad'","""ts�phad"" ","""?????"" "
"H6822","<item>1) to look out or about,  spy,  keep watch,  observe,  watch</item><item>1a)(Qal) to keep watch,  spy</item><item>1b) (Piel) to watch,  watch closely</item>       ","a primitive root;","heb","tsaw-faw'","""ts�ph�h"" ","""?????"" "
"H6823","<item>1) to lay out,  lay over,  overlay,  cover</item><item>1a) (Piel) to overlay,  plate,  stud</item><item>1b) (Pual) to be laid over</item>       ","a primitive root (probably identical with <w lemma=""?????"" POS=""tsaw-faw'"" src=""6822"" xlit=""ts�ph�h""/> through the idea of expansion in outlook, transferring to action);","heb","tsaw-faw'","""ts�ph�h"" ","""?????"" "
"H6824","<item>1) outflow,  overflow,  discharge</item>       ","from <w lemma=""?????"" POS=""tsaw-faw'"" src=""6823"" xlit=""ts�ph�h""/>;","heb","tsaw-faw'","""ts�ph�h"" ","""?????"" "
"H6825","<item>Zepho or Zephi = ""watch-tower""</item><item>1) son of Eliphaz and grandson of Esau and one of the chiefs of the Edomites</item>       ","or <w lemma=""?????"" POS=""tsef-ee'"" xlit=""Ts?ph�y""/>; from <w lemma=""?????"" POS=""tsaw-faw'"" src=""6822"" xlit=""ts�ph�h""/>; observant;","x-pn","tsef-o'","""Ts?ph�w"" ","""?????"" "
"H6826","<item>1) plating (of metal),  metal plating</item>       ","from <w lemma=""?????"" POS=""tsaw-faw'"" src=""6823"" xlit=""ts�ph�h""/>;","heb","tsip-poo'-ee","""tsipp�wy"" ","""???????"" "
"H6827","<item>Zephon = ""treasure""</item><item>1) a son of Gad and progenitor of the family of Zephonites</item>       ","probably for <w lemma=""????????"" POS=""tsif-yone'"" src=""6837"" xlit=""Tsiphy�wn""/>;","x-pn","tsef-one'","""Ts?ph�wn"" ","""??????"" "
"H6828","<item>1) north (of direction),  northward</item><item>1a) north</item><item>1b) northward</item>       ","or <w lemma=""?????"" POS=""tsaw-fone'"" xlit=""ts�ph�n""/>; from <w lemma=""?????"" POS=""tsaw-fan'"" src=""6845"" xlit=""ts�phan""/>;","heb","tsaw-fone'","""ts�ph�wn"" ","""??????"" "
"H6829","<item>Zaphon = ""north""</item><item>1) a city in Gad east of the Sea of Galilee on the east bank of the Jordan</item>       ","the same as <w lemma=""??????"" POS=""tsaw-fone'"" src=""6828"" xlit=""ts�ph�wn""/>; boreal;","x-pn","tsaw-fone'","""Ts�ph�wn"" ","""??????"" "
"H683","<item>Azaliah = ""Jehovah (Yahweh) has reserved (set apart)""</item><item>1) the father of Shaphan the scribe</item>       ","from <w lemma=""?????"" POS=""aw-tsal'"" src=""680"" xlit=""'�tsal""/> and <w lemma=""????"" POS=""yaw"" src=""3050"" xlit=""Y�hh""/> prolonged; Jah has reserved;","x-pn","ats-al-yaw'-hoo","""'Atsaly�h�w"" ","""???????????"" "
"H6830","<item>adj</item><item>1) northern</item><item>n m</item><item>2) northern one,  northerner (subst)</item>       ","from <w lemma=""??????"" POS=""tsaw-fone'"" src=""6828"" xlit=""ts�ph�wn""/>;","heb","tsef-o-nee'","""ts?ph�wn�y"" ","""????????"" "
"H6831","<item>Zephonites = see Zephon ""treasure""</item><item>1) descendants of Zephon,  the son of Gad</item>       ","patronymically from <w lemma=""??????"" POS=""tsef-one'"" src=""6827"" xlit=""Ts?ph�wn""/>;","x-pn","tsef-o-nee'","""Ts?ph�wn�y"" ","""????????"" "
"H6832","<item>1) dung (of cattle),  manure,  cattle dung</item>       ","from the same as <w lemma=""?????"" POS=""tseh'-fah or tsiphoniy tsif-o-nee'"" src=""6848"" xlit=""tsepha?""/>;","heb","tsef-oo'-ah","""ts?ph�wa?"" ","""???????"" "
"H6833","<item>1) bird,  fowl</item><item>1a) bird (singular)</item><item>1b) birds (coll)</item>       ","or <w lemma=""??????"" POS=""tsip-pore'"" xlit=""tsipp�r""/>; from <w lemma=""?????"" POS=""tsaw-far'"" src=""6852"" xlit=""ts�phar""/>;","heb","tsip-pore'","""tsipp�wr"" ","""???????"" "
"H6834","<item>Zippor = ""sparrow""</item><item>1) father of Balak the king of Moab at the time of the exodus</item>       ","the same as <w lemma=""???????"" POS=""tsip-pore'"" src=""6833"" xlit=""tsipp�wr""/>;","x-pn","tsip-pore'","""Tsipp�wr"" ","""???????"" "
"H6835","<item>1) jar,  jug (for liquids)</item>       ","from an unused root meaning to expand;","heb","tsap-pakh'-ath","""tsappachath"" ","""????????"" "
"H6836","<item>1) lookout post,  lookout,  watchtower</item>       ","from <w lemma=""?????"" POS=""tsaw-faw'"" src=""6822"" xlit=""ts�ph�h""/>;","heb","tsef-ee-yaw'","""ts?ph�y�h"" ","""????????"" "
"H6837","<item>Ziphion = ""lookout""</item><item>1) a son of Gad and progenitor of the family of Zephonites</item><item>1a) also 'Zephon'</item>       ","from <w lemma=""?????"" POS=""tsaw-faw'"" src=""6822"" xlit=""ts�ph�h""/>; watch-tower;","x-pn","tsif-yone'","""Tsiphy�wn"" ","""????????"" "
"H6838","<item>1) flat cake,  wafer</item>       ","from the same as <w lemma=""????????"" POS=""tsap-pakh'-ath"" src=""6835"" xlit=""tsappachath""/>;","heb","tsap-pee-kheeth'","""tsapp�ychith"" ","""?????????"" "
"H6839","<item>Zophim = ""watchers""</item><item>1) a spot on or near the top of Pisgah,  the site of Balaam's oracles</item>       ","plural of active participle of <w lemma=""?????"" POS=""tsaw-faw'"" src=""6822"" xlit=""ts�ph�h""/>; watchers;","x-pn","tso-feem'","""Ts�ph�ym"" ","""??????"" "
"H684","<item>Ozem = ""I shall hasten them""</item><item>1) older brother of David</item><item>2) a descendant of Judah</item>       ","from an unused root probably meaning to be strong; strength (i.e. strong);","x-pn","o'-tsem","""'�tsem"" ","""?????"" "
"H6840","<item>1) treasure,  a hidden thing</item>       ","from <w lemma=""?????"" POS=""tsaw-fan'"" src=""6845"" xlit=""ts�phan""/>;","heb","tsaw-feen'","""ts�ph�yn"" ","""??????"" "
"H6841","<item>1) he-goat</item>       ","(Aramaic) corresponding to <w lemma=""??????"" POS=""tsaw-feer'"" src=""6842"" xlit=""ts�ph�yr""/>;","arc","tsef-eer'","""ts?ph�yr"" ","""??????"" "
"H6842","<item>1) he-goat</item>       ","from <w lemma=""?????"" POS=""tsaw-far'"" src=""6852"" xlit=""ts�phar""/>;","heb","tsaw-feer'","""ts�ph�yr"" ","""??????"" "
"H6843","<item>1) plait,  chaplet,  wreath,  crown</item><item>1a) plait,  coronet,  diadem</item>       ","feminine formed like <w lemma=""??????"" POS=""tsaw-feer'"" src=""6842"" xlit=""ts�ph�yr""/>;","heb","tsef-ee-raw'","""ts?ph�yr�h"" ","""????????"" "
"H6844","<item>1) rug,  carpet</item><item>2) (CLBL) watch</item>       ","from <w lemma=""?????"" POS=""tsaw-faw'"" src=""6822"" xlit=""ts�ph�h""/>;","heb","tsaw-feeth'","""ts�ph�yth"" ","""??????"" "
"H6845","<item>1) to hide,  treasure,  treasure or store up</item><item>1a)(Qal)</item><item>1a1) to hide,  treasure,  treasure up</item><item>1a2) to lie hidden,  lurk</item><item>1b) (Niphal) to be hidden,  be stored up</item><item>1c) (Hiphil) to hide,  hide from discovery</item>       ","a primitive root;","heb","tsaw-fan'","""ts�phan"" ","""?????"" "
"H6846","<item>Zephaniah = ""Jehovah has treasured""</item><item>1) the 9th in order of the 12 minor prophets; descendant of king Hezekiah of Judah and prophet in the time of king Josiah of Judah</item><item>2) son of Maaseiah and second priest in the reign of king Zedekiah of Judah; succeeded Jehoiada and an officer of the temple; slain at Riblah on the capture of Jerusalem</item><item>3) father of Josiah and Hen in the time of the prophet Zechariah</item><item>4) a Levite</item>       ","or <w lemma=""???????????"" POS=""tsef-an-yaw'-hoo"" xlit=""Ts?phany�h�w""/>; from <w lemma=""?????"" POS=""tsaw-fan'"" src=""6845"" xlit=""ts�phan""/> and <w lemma=""????"" POS=""yaw"" src=""3050"" xlit=""Y�hh""/>; Jah has secreted;","x-pn","tsef-an-yaw'","""Ts?phany�h"" ","""?????????"" "
"H6847","<item>Zaphnath-paaneah = ""treasury of the glorious rest""</item><item>1) a name given by Pharaoh to Joseph</item>       ","of Egyptian derivation;","x-pn","tsof-nath' pah-nay'-akh","""Tsophnath Pa?n�ach"" ","""??????? ?????????"" "
"H6848","<item>1) poisonous serpent</item><item>1a) a viper snake or adder</item>       ","from an unused root meaning to extrude;","heb","tseh'-fah or tsiphoniy tsif-o-nee'","""tsepha?"" ","""?????"" "
"H6849","<item>1) offshoot,  leaf,  shoot</item><item>1a) meaning dubious</item>       ","feminine from the same as <w lemma=""?????"" POS=""tseh'-fah or tsiphoniy tsif-o-nee'"" src=""6848"" xlit=""tsepha?""/>;","heb","tsef-ee-aw'","""ts?phi?�h"" ","""???????"" "
"H685","<item>1) armlet,  bracelet,  ankle chain</item>       ","a variation from <w lemma=""???????"" POS=""tseh-aw-daw'"" src=""6807"" xlit=""ts??�d�h""/>;","heb","ets-aw-daw'","""'ets?�d�h"" ","""?????????"" "
"H6850","<item>1) (Pilpel) to chirp,  peep</item><item>1a) of birds</item><item>1b) of ghosts</item>       ","a primitive root;","heb","tsaw-faf'","""ts�phaph"" ","""?????"" "
"H6851","<item>1) a kind of willow,  willow tree</item>       ","from <w lemma=""????"" POS=""tsoof"" src=""6687"" xlit=""ts�wph""/>;","heb","tsaf-tsaw-faw'","""tsaphts�ph�h"" ","""?????????"" "
"H6852","<item>1) (Qal) to go early,  depart early</item><item>1a) meaning dubious</item>       ","a primitive root;","heb","tsaw-far'","""ts�phar"" ","""?????"" "
"H6853","<item>1) bird</item>       ","(Aramaic) corresponding to <w lemma=""???????"" POS=""tsip-pore'"" src=""6833"" xlit=""tsipp�wr""/>;","arc","tsef-ar'","""ts?phar"" ","""?????"" "
"H6854","<item>1) frogs</item>       ","from <w lemma=""?????"" POS=""tsaw-far'"" src=""6852"" xlit=""ts�phar""/> and a word elsewhere unused meaning a swamp;","heb","tsef-ar-day'-ah","""ts?phard�a?"" ","""???????????"" "
"H6855","<item>Zipporah = ""bird""</item><item>1) daughter of Reuel or Jethro,  wife of Moses,  and mother of Gershom and Eliezer</item>       ","feminine of <w lemma=""???????"" POS=""tsip-pore'"" src=""6833"" xlit=""tsipp�wr""/>; bird;","x-pn","tsip-po-raw'","""Tsipp�r�h"" ","""????????"" "
"H6856","<item>1) fingernail,  stylus point</item><item>1a) finger-nail</item><item>1b) point (of a diamond)</item>       ","from <w lemma=""?????"" POS=""tsaw-far'"" src=""6852"" xlit=""ts�phar""/> (in the denominative sense (from <w lemma=""???????"" POS=""tsip-pore'"" src=""6833"" xlit=""tsipp�wr""/>) of scratching);","heb","tsip-po'-ren","""tsipp�ren"" ","""????????"" "
"H6857","<item>Zephath = ""watch-tower""</item><item>1) a Canaanite city in Simeon renamed Hormah by the Israelites</item>       ","from <w lemma=""?????"" POS=""tsaw-faw'"" src=""6822"" xlit=""ts�ph�h""/>; watch-tower;","x-pn","tsef-ath'","""Ts?phath"" ","""?????"" "
"H6858","<item>1) plated capital (of pillar)</item>       ","from an unused root meaning to encircle;","heb","tseh'-feth","""tsepheth"" ","""?????"" "
"H6859","<item>Zephathah = ""watch-tower""</item><item>1) a valley in western Judah</item>       ","the same as <w lemma=""?????"" POS=""tsef-ath'"" src=""6857"" xlit=""Ts?phath""/>;","x-pn","tsef-aw'-thaw","""Ts?ph�th�h"" ","""???????"" "
"H686","<item>1) to store up,  save,  lay up</item><item>1a) (Qal) to store up,  make treasurer</item><item>1b) (Niphal) treasured</item>       ","a primitive root;","heb","aw-tsar'","""'�tsar"" ","""?????"" "
"H6860","<item>Ziklag = ""winding""</item><item>1) a town in the south of Judah,  later allotted to Simeon; noted for its having been the city of David given to him by king Achish of Gath and his residence when he was joined by many of his mighty warriors and when he received word of the death of Saul</item>       ","or <w lemma=""???????"" POS=""tsee-kel-ag'"" xlit=""Ts�yqlag""/>; (1 Chronicles 12:1,20), of uncertain derivation;","x-pn","tsik-lag'","""Tsiqlag"" ","""???????"" "
"H6861","<item>1) sack,  bag</item><item>1a) meaning dubious</item>       ","from an unused root meaning to wind;","heb","tsik-lone'","""tsiql�n"" ","""???????"" "
